variant,regime,cn,n_cycles,bit_exact,div_cols,worst_col,worst_cycle,max_rel_pct,max_abs_diff,struct_max_rel_pct,vol_max_rel_pct,density_bitexact,converges,signature,struct_max_abs,vol_max_abs
SN,simfire,1683707296290487,6,false,SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2039,14.583,47.0,2.632,14.583,true,true,threshold_crossing,1.0,29.0
SN,simfire,259570091010854,6,false,BA|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2031,1.95,290.0,0.909,1.95,true,false,volume_persistent,1.0,14.0
SN,simfire,161247202010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161812195010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1263768862290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,162759640010854,6,false,SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,1993,0.685,88.0,0.685,0.483,true,false,print_boundary,1.0,9.0
SN,simfire,210999779010854,6,false,SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2021,1.235,104.0,1.235,0.992,true,false,print_boundary,1.0,14.0
SN,simfire,163197321010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,162563849010854,6,false,TPA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,1988,1.124,81.0,1.124,0.401,true,false,print_boundary,1.0,7.0
SN,simfire,162758571010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2002,1.732,356.0,0.581,1.732,true,false,volume_persistent,2.0,9.0
SN,simfire,162994922010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163193842010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163198507010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2017,3.553,729.0,0.515,3.553,true,false,volume_persistent,2.0,21.0
SN,simfire,210892955010854,6,false,BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2028,2.778,90.0,2.41,2.778,false,false,structure_densephase,6.0,34.0
SN,simfire,256939091010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1738033415290487,6,false,TopHt|QMD|MCuFt|BdFt,MCuFt,2049,2.222,3.0,1.389,2.222,true,false,volume_persistent,1.0,0.0
SN,simfire,238869020010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2023,2.717,381.0,1.538,2.717,true,false,volume_persistent,3.0,47.0
SN,simfire,338717088489998,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2039,3.791,267.0,3.791,2.709,false,false,structure_densephase,23.0,111.0
SN,simfire,205008250010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161242007010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1988,11.567,364.0,9.286,11.567,false,false,structure_densephase,26.0,226.0
SN,simfire,161524712010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1998,1.285,242.0,1.266,1.285,false,false,structure_densephase,5.0,33.0
SN,simfire,175531939020004,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2037,24.847,272.0,7.143,24.847,false,false,structure_densephase,3.0,42.0
SN,simfire,200272048010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2018,17.722,222.0,8.163,17.722,false,true,structure_densephase,4.0,4.0
SN,simfire,250221385010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,712544424290487,6,false,TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2039,3.324,12.0,1.613,3.324,true,true,threshold_crossing,1.0,2.0
SN,simfire,162562231010854,6,false,SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,1972,2.439,76.0,2.439,2.208,true,false,volume_persistent,1.0,9.0
SN,simfire,162757674010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,162760506010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2002,4.368,154.0,2.326,4.368,false,false,structure_densephase,5.0,66.0
SN,simfire,162995530010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2011,3.685,820.0,1.389,3.685,false,false,structure_densephase,4.0,76.0
SN,simfire,163193085010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2017,6.331,805.0,2.885,6.331,false,false,structure_densephase,5.0,81.0
SN,simfire,163198464010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,210998104010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2016,26.471,126.0,7.143,26.471,true,true,threshold_crossing,1.0,8.0
SN,simfire,461442492489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1276054588290487,6,false,BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,2047,1.744,73.0,1.744,1.331,false,false,structure_densephase,3.0,19.0
SN,simfire,159199380010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,159744352010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2013,9.176,508.0,3.175,9.176,false,false,structure_densephase,3.0,44.0
SN,simfire,238712090010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,238927121010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt,MCuFt,2015,8.429,31.0,4.348,8.429,false,false,structure_densephase,3.0,31.0
SN,simfire,811217563290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,159744376010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2013,2.099,239.0,0.0,2.099,true,false,volume_persistent,0.0,4.0
SN,simfire,156492031010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2014,12.632,373.0,1.333,12.632,false,true,structure_densephase,6.0,48.0
SN,simfire,159202297010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,238476668010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,252317456010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2029,17.164,161.0,3.333,17.164,false,true,structure_densephase,3.0,98.0
SN,simfire,259315980489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,162760249010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,162996376010854,6,false,BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2001,1.087,131.0,1.087,0.756,true,false,print_boundary,1.0,12.0
SN,simfire,210811652010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,211016406010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,461441497489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,158851606010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1991,63.11,899.0,16.667,63.11,false,false,structure_densephase,16.0,209.0
SN,simfire,159733465010854,6,false,TCuFt|MCuFt|BdFt,BdFt,2013,0.592,3.0,0.0,0.592,true,false,print_boundary,0.0,2.0
SN,simfire,1898157554290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,238868743010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,251126956489998,6,false,TPA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2037,3.729,443.0,3.729,1.524,true,false,count_straddle,12.0,77.0
SN,simfire,992761095290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1889007458290487,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2049,20.134,929.0,3.571,20.134,false,false,structure_densephase,5.0,59.0
SN,simfire,162758064010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1262725280290487,6,false,CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2037,1.754,16.0,1.754,1.139,true,false,volume_persistent,1.0,11.0
SN,simfire,156204123010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2000,8.417,144.0,5.882,8.417,false,true,structure_densephase,3.0,35.0
SN,simfire,156326222010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156334661010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156496648010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,205008618010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,238561147489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,538522003126144,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2031,0.141,2.0,0.0,0.141,true,false,print_boundary,0.0,1.0
SN,simfire,156330497010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2007,100.0,25.0,5.0,100.0,false,false,structure_densephase,2.0,15.0
SN,simfire,930021828290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,155775361010854,6,false,BA|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,1990,11.111,34.0,11.111,2.214,true,true,threshold_crossing,1.0,2.0
SN,simfire,156204787010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156208898010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156327951010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156331537010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156494707010854,6,false,BA|SDI|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2015,1.651,151.0,1.37,1.651,true,true,threshold_crossing,1.0,12.0
SN,simfire,156499490010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156504095010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2015,1.473,122.0,1.471,1.473,true,false,volume_persistent,2.0,18.0
SN,simfire,205008914010854,6,false,BA|SDI|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2026,1.053,35.0,1.053,0.412,true,false,print_boundary,1.0,12.0
SN,simfire,253690499010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,429580435489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1809082638290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,459807838489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1232695726290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,226213118010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1514851696290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1232696612290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1737623706290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,190450812020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,226214029010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,253426180010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,352386663489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,733292397290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,54079492020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,160421118010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,1998,3.4,90.0,3.4,1.363,false,false,structure_densephase,29.0,26.0
SN,simfire,226193633010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,160545725010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2008,3.998,939.0,1.546,3.998,false,false,structure_densephase,4.0,72.0
SN,simfire,160621597010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2011,24.257,267.0,4.494,24.257,false,true,structure_densephase,6.0,90.0
SN,simfire,212241506010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163687141010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,CCF,2010,4.167,286.0,4.167,3.608,false,false,structure_densephase,4.0,51.0
SN,simfire,651093692126144,6,false,TPA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2033,0.901,321.0,0.901,0.737,true,false,print_boundary,1.0,13.0
SN,simfire,252370395010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163686137010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2000,1.239,165.0,1.042,1.239,false,false,structure_densephase,2.0,22.0
SN,simfire,212103145010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,212241159010854,6,false,BA|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2026,3.571,137.0,3.571,2.943,true,false,volume_persistent,1.0,15.0
SN,simfire,313482601489998,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2034,8.095,62.0,1.887,8.095,false,false,structure_densephase,4.0,41.0
SN,simfire,212285916010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2023,20.472,94.0,3.175,20.472,false,true,structure_densephase,9.0,26.0
SN,simfire,1491459871290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156209677010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156503045010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,253700002010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1583973131290487,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,TPA,2048,4.372,149.0,4.372,2.003,false,false,structure_densephase,64.0,57.0
SN,simfire,156205198010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156334165010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156503365010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,205145033010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,930015267290487,6,false,SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2034,2.5,33.0,2.5,2.113,true,false,volume_persistent,1.0,13.0
SN,simfire,156201059010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156492476010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,205045223010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,429580681489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156204719010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156209744010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156332920010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156501459010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,205046294010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,255262607010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156208312010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,212665881020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1283984576290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163924029010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163926818010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1990,6.546,181.0,3.571,6.546,false,true,structure_densephase,3.0,26.0
SN,simfire,164089065010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2009,2.017,211.0,1.235,2.017,true,false,volume_persistent,2.0,24.0
SN,simfire,164092335010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2000,14.005,644.0,1.754,14.005,false,false,structure_densephase,4.0,22.0
SN,simfire,164247679010854,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2005,3.863,385.0,0.602,3.863,true,true,threshold_crossing,1.0,20.0
SN,simfire,1830093909290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,220420584010854,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2031,2.046,209.0,0.667,2.046,true,false,volume_persistent,1.0,22.0
SN,simfire,250175297010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,373743316489998,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2030,1.571,369.0,1.37,1.571,true,false,volume_persistent,3.0,44.0
SN,simfire,163926628010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2000,5.579,597.0,2.273,5.579,true,false,volume_persistent,2.0,33.0
SN,simfire,724236564290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2039,4.493,951.0,2.16,4.493,false,true,structure_densephase,7.0,95.0
SN,simfire,161248183010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161527347010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161531714010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161809027010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161813562010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,200268665010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2023,10.394,427.0,2.8,10.394,false,false,structure_densephase,51.0,35.0
SN,simfire,252268190010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,490170124126144,6,false,BA|TCuFt|MCuFt|SCuFt|BdFt,BA,2022,0.971,33.0,0.971,0.663,true,true,print_boundary,1.0,7.0
SN,simfire,928389684290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,928395611290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163925204010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1995,1.712,147.0,1.333,1.712,true,false,volume_persistent,2.0,23.0
SN,simfire,220419961010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161240415010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,CCF,1998,2.752,263.0,2.752,2.686,false,false,structure_densephase,3.0,36.0
SN,simfire,161244679010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161525389010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161804456010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SDI,2004,3.017,255.0,3.017,2.358,false,false,structure_densephase,28.0,75.0
SN,simfire,161809653010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,200266287010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,200273114010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,200634463010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,490163419126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1561749287290487,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2042,1.537,239.0,1.465,1.537,false,false,structure_densephase,4.0,31.0
SN,simfire,220156533010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,373755370489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161240494010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161524884010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2008,10.47,690.0,0.855,10.47,true,false,volume_persistent,1.0,19.0
SN,simfire,161531349010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161808579010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2009,5.559,319.0,4.386,5.559,false,false,structure_densephase,10.0,82.0
SN,simfire,1671309690290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,200267307010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,200545323010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,228801288010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,563047083126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,928404845290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161810041010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2004,32.857,445.0,1.389,32.857,false,false,structure_densephase,2.0,32.0
SN,simfire,250213590010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2034,2.941,203.0,2.941,1.977,false,false,structure_densephase,5.0,51.0
SN,simfire,158848629010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1992,10.401,656.0,3.571,10.401,false,false,structure_densephase,7.0,83.0
SN,simfire,159204281010854,6,false,SDI|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1996,9.172,227.0,1.786,9.172,true,true,threshold_crossing,1.0,15.0
SN,simfire,238477065010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2032,5.162,354.0,2.632,5.162,false,false,structure_densephase,8.0,62.0
SN,simfire,238931423010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2022,100.0,18.0,8.0,100.0,false,false,structure_densephase,4.0,18.0
SN,simfire,200266119010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,162564335010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1987,4.845,688.0,2.128,4.845,false,false,structure_densephase,5.0,66.0
SN,simfire,162759249010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1993,6.65,214.0,3.226,6.65,false,false,structure_densephase,5.0,60.0
SN,simfire,162998196010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163197649010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,224040681010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2028,23.28,400.0,2.703,23.28,false,false,structure_densephase,4.0,26.0
SN,simfire,545458808126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,210812165010854,6,false,TPA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2022,4.348,41.0,4.348,1.976,false,false,structure_densephase,2.0,2.0
SN,simfire,545444492126144,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2043,1.68,224.0,1.449,1.68,true,false,volume_persistent,1.0,30.0
